"lat","lon","APN","SEQUENCE","RDNUM","RDPREDIR","RDPREFIX","RDNAME","RDSUFFIX","RDPOSTDIR","COMMUNITY","ADDRCOMB"
"-121.232279991568","40.3036467343819","100162005000","0","557",,,"PINE","WAY",,"CHESTER","557 PINE WAY"
"-121.23236233072","40.3035232572272","100162006000","0","567",,,"PINE","WAY",,"CHESTER","567 PINE WAY"
"-121.233225619623","40.3024276357478","100163009000","0","631",,,"PINE","WAY",,"CHESTER","631 PINE WAY"
"-121.2331295024","40.3025469817062","100163010000","0","621",,,"PINE","WAY",,"CHESTER","621 PINE WAY"
"-121.233033283059","40.302666483617","100163011000","0","613",,,"PINE","WAY",,"CHESTER","613 PINE WAY"
"-121.233763933804","40.3019910689875","100163013000","0","675",,,"PINE","WAY",,"CHESTER","675 PINE WAY"
"-121.233413218732","40.3022060863959","100163014000","0","651",,,"PINE","WAY",,"CHESTER","651 PINE WAY"
"-121.232937746783","40.3027862998556","100163015000","0","605",,,"PINE","WAY",,"CHESTER","605 PINE WAY"
"-121.232843281482","40.3029093367629","100163016000","0","601",,,"PINE","WAY",,"CHESTER","601 PINE WAY"
"-121.234020443661","40.3010066624106","100191009000","0","740",,,"PINE","WAY",,"CHESTER","740 PINE WAY"
"-121.23380619431","40.3004747347494","100194005000","0","760",,,"PINE","WAY",,"CHESTER","760 PINE WAY"
"-121.233611821947","40.3011230196091","100481025000","0","741",,,"PINE","WAY",,"CHESTER","741 PINE WAY"
"-121.233303713921","40.300614602877","100482001000","0","761",,,"PINE","WAY",,"CHESTER","761 PINE WAY"
"-121.233126084853","40.3002492681673","100482020000","0","781",,,"PINE","WAY",,"CHESTER","781 PINE WAY"
"-120.487560450708","39.8087213608165","125094014000","0","74486",,,"PINE","ST",,"PORTOLA","74486 PINE ST"
"-120.899942606204","39.9322763909863","116180035000","1","2037",,,"PINE","ST",,"EAST QUINCY","2037 PINE ST"
"-120.900518870027","39.9327349986804","116180040000","2","2015",,,"PINE","ST",,"EAST QUINCY","2015 PINE ST"
"-120.582345049733","39.744038425209","133041043000","0","369",,,"PINE","ST",,"CLIO","369 PINE ST"
"-120.58193068302","39.7427746630604","133051010000","1","273",,,"PINE","ST",,"CLIO","273 PINE ST"
"-120.468553486505","39.811158853059","125274008000","1","145","N",,"PINE","ST",,"PORTOLA","145 N PINE ST"
"-120.948331226546","40.1398332580081","110131025000","1","212",,,"PINE","ST",,"GREENVILLE","212 PINE ST"
"-121.233535733224","40.3001396493652","100194015000","1","780",,,"PINE","WAY",,"CHESTER","780 PINE WAY"
"-120.468172326172","39.811275942795","125237013000","0","120","N",,"PINE","ST",,"PORTOLA","120 N PINE ST"
"-120.468553486505","39.811158853059","125274008000","2","135","N",,"PINE","ST",,"PORTOLA","135 N PINE ST"
"-121.23302880559","40.3038089433831","100121015000","1","568",,,"PINE","WAY",,"CHESTER","568 PINE WAY"
"-121.141299834915","40.2617712162473","102343008000","0","643",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","643 PINE CANYON RD"
"-121.14159556676","40.2617131325583","102343009000","0","645",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","645 PINE CANYON RD"
"-121.141853015415","40.2615406060559","102343010000","0","647",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","647 PINE CANYON RD"
"-121.139319324918","40.2623165363719","102351006000","0","609",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","609 PINE CANYON RD"
"-121.139396862891","40.2627969783835","102351008000","0","605",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","605 PINE CANYON RD"
"-121.13945258218","40.2630853021268","102351009000","0","603",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","603 PINE CANYON RD"
"-121.139626496075","40.2633233405815","102351010000","0","601",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","601 PINE CANYON RD"
"-121.138507841126","40.2633356167919","102352001000","0","600",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","600 PINE CANYON RD"
"-121.138488525492","40.2631120225101","102352002000","0","602",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","602 PINE CANYON RD"
"-121.138441980537","40.2628754623854","102352003000","0","604",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","604 PINE CANYON RD"
"-121.138390731303","40.2626493983671","102352004000","0","606",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","606 PINE CANYON RD"
"-121.13834253348","40.2624380661978","102352005000","0","608",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","608 PINE CANYON RD"
"-121.138294663132","40.2621950201837","102352006000","0","610",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","610 PINE CANYON RD"
"-121.138235536088","40.2619504167324","102352007000","0","612",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","612 PINE CANYON RD"
"-121.138186030921","40.2617029909873","102352008000","0","614",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","614 PINE CANYON RD"
"-121.138139123657","40.2614399599238","102352009000","0","616",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","616 PINE CANYON RD"
"-121.139130094583","40.261606198201","102353009000","0","615",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","615 PINE CANYON RD"
"-121.139164967689","40.2613720164926","102353010000","0","617",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","617 PINE CANYON RD"
"-121.140171830329","40.2614311420767","102353011000","0","635",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","635 PINE CANYON RD"
"-121.140392729478","40.2616843018204","102353012000","0","637",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","637 PINE CANYON RD"
"-121.140663185706","40.2617852190282","102353013000","0","639",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","639 PINE CANYON RD"
"-121.140948287813","40.2618000764596","102353014000","0","641",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","641 PINE CANYON RD"
"-121.141993020378","40.2604926154205","102363011000","0","653",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","653 PINE CANYON RD"
"-121.141928947866","40.2602530197324","102363012000","0","655",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","655 PINE CANYON RD"
"-121.141857679074","40.260024143853","102363013000","0","657",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","657 PINE CANYON RD"
"-121.141751804382","40.2597931888856","102363014000","0","659",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","659 PINE CANYON RD"
"-121.141651668272","40.2595689760843","102363015000","0","661",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","661 PINE CANYON RD"
"-121.141544451634","40.2593496673451","102363016000","0","663",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","663 PINE CANYON RD"
"-121.142044690836","40.2612047764753","102363019000","0","649",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","649 PINE CANYON RD"
"-121.14206174697","40.260799420827","102363020000","0","651",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","651 PINE CANYON RD"
"-121.141316162141","40.2611195492157","102364001000","0","648",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","648 PINE CANYON RD"
"-121.14129714637","40.260839207256","102364002000","0","650",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","650 PINE CANYON RD"
"-121.141206469968","40.2606332424595","102364003000","0","652",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","652 PINE CANYON RD"
"-121.141093688834","40.2604188893479","102364004000","0","654",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","654 PINE CANYON RD"
"-121.140959053752","40.2601777652114","102364005000","0","656",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","656 PINE CANYON RD"
"-121.140835423775","40.2599574768764","102364006000","0","658",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","658 PINE CANYON RD"
"-121.140934443604","40.2595951974415","102364007000","0","660",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","660 PINE CANYON RD"
"-121.140583708643","40.2596669165464","102364008000","0","700",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","700 PINE CANYON TRL"
"-121.139193847209","40.2611446068569","102371001000","0","619",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","619 PINE CANYON RD"
"-121.139222634806","40.2607571226782","102371002000","0","623",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","623 PINE CANYON RD"
"-121.139661413966","40.2607228507891","102371003000","0","629",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","629 PINE CANYON RD"
"-121.139812499149","40.2609954138851","102371004000","0","631",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","631 PINE CANYON RD"
"-121.139959175382","40.2612253300978","102371005000","0","633",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","633 PINE CANYON RD"
"-121.140818842503","40.2611209779187","102372001000","0","646",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","646 PINE CANYON RD"
"-121.14067638106","40.2608687118844","102372002000","0","644",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","644 PINE CANYON RD"
"-121.140530612432","40.2606764037995","102372003000","0","642",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","642 PINE CANYON RD"
"-121.140361114685","40.2604787365035","102372004000","0","640",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","640 PINE CANYON RD"
"-121.14019263706","40.2603121047868","102372005000","0","638",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","638 PINE CANYON RD"
"-121.140055661884","40.2601036888066","102372006000","0","636",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","636 PINE CANYON RD"
"-121.139795655502","40.2600078042009","102372007000","0","634",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","634 PINE CANYON RD"
"-121.139371523482","40.259997157661","102372008000","0","632",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","632 PINE CANYON RD"
"-121.138910727993","40.2597954377202","102372009000","0","630",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","630 PINE CANYON RD"
"-121.13873076833","40.2599762842483","102372010000","0","628",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","628 PINE CANYON RD"
"-121.138593101577","40.2602599032677","102372011000","0","626",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","626 PINE CANYON RD"
"-121.138487151671","40.2604890902111","102372012000","0","624",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","624 PINE CANYON RD"
"-121.138379826902","40.2607077288335","102372013000","0","622",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","622 PINE CANYON RD"
"-121.138261681946","40.2609573176144","102372014000","0","620",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","620 PINE CANYON RD"
"-121.13815790963","40.2612020590828","102372015000","0","618",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","618 PINE CANYON RD"
"-121.139020805307","40.259455802265","102372016000","0","708",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","708 PINE CANYON TRL"
"-121.139558821605","40.2595431237967","102372017000","0","706",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","706 PINE CANYON TRL"
"-121.139894985421","40.2596180061038","102372018000","0","704",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","704 PINE CANYON TRL"
"-121.140273425101","40.2596916479526","102372019000","0","702",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","702 PINE CANYON TRL"
"-121.141437759891","40.2591268759376","102381001000","0","715",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","715 PINE CANYON RD"
"-121.141327020434","40.2589133354647","102381002000","0","717",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","717 PINE CANYON RD"
"-121.141219567372","40.2587008175017","102381003000","0","719",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","719 PINE CANYON RD"
"-121.141112413151","40.258488334101","102381004000","0","721",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","721 PINE CANYON RD"
"-121.14099731436","40.2582839744343","102381005000","0","723",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","723 PINE CANYON RD"
"-121.14092404729","40.2580757002184","102381006000","0","725",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","725 PINE CANYON RD"
"-121.140933635508","40.2578690967322","102381007000","0","727",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","727 PINE CANYON RD"
"-121.140951270241","40.2576497533293","102381008000","0","729",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","729 PINE CANYON RD"
"-121.140908920676","40.2573783868473","102381009000","0","731",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","731 PINE CANYON RD"
"-121.14008087984","40.2577406658646","102382001000","0","728",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","728 PINE CANYON RD"
"-121.139970847588","40.2580627413033","102382002000","0","726",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","726 PINE CANYON RD"
"-121.139907990132","40.2583220667052","102382003000","0","724",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","724 PINE CANYON RD"
"-121.139952724887","40.2585430733017","102382004000","0","722",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","722 PINE CANYON RD"
"-121.140197358381","40.2586914458005","102382005000","0","720",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","720 PINE CANYON RD"
"-121.140681250438","40.2589813712588","102382006000","0","718",,,"PINE CANYON","RD",,"LAKE ALMANOR COUNTRY CLUB","718 PINE CANYON RD"
"-121.140388297535","40.2590139077968","102382007000","0","716",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","716 PINE CANYON TRL"
"-121.139978780215","40.2590458202038","102382008000","0","714",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","714 PINE CANYON TRL"
"-121.139663815442","40.2588913277243","102382009000","0","712",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","712 PINE CANYON TRL"
"-121.139179880617","40.2590140993145","102382010000","0","710",,,"PINE CANYON","TRL",,"LAKE ALMANOR COUNTRY CLUB","710 PINE CANYON TRL"
"-120.64573857437","39.7929584766931","129053021000","0","16",,,"PINE CONE","CT",,"MOHAWK","16 PINE CONE CT"
"-120.651098971288","39.792346340172","129070002000","0","11",,,"PINE CONE","CT",,"MOHAWK","11 PINE CONE CT"
"-120.651416075032","39.7925537085961","129070003000","0","13",,,"PINE CONE","CT",,"MOHAWK","13 PINE CONE CT"
"-120.651684740452","39.7926967698498","129070004000","0","15",,,"PINE CONE","CT",,"MOHAWK","15 PINE CONE CT"
"-120.65186307583","39.7928631431211","129070005000","0","17",,,"PINE CONE","CT",,"MOHAWK","17 PINE CONE CT"
"-120.651979796347","39.7930236273987","129070006000","0","19",,,"PINE CONE","CT",,"MOHAWK","19 PINE CONE CT"
"-120.652095340218","39.7931595929817","129070007000","0","21",,,"PINE CONE","CT",,"MOHAWK","21 PINE CONE CT"
"-120.652331681474","39.7936566680528","129070010000","0","27",,,"PINE CONE","CT",,"MOHAWK","27 PINE CONE CT"
"-120.651636399411","39.7940144901454","129070011000","0","29",,,"PINE CONE","CT",,"MOHAWK","29 PINE CONE CT"
"-120.650523152046","39.7932040023387","129070014000","0","1",,,"PINE CONE","CT",,"MOHAWK","1 PINE CONE CT"
"-120.650479758404","39.7930183826106","129070015000","0","3",,,"PINE CONE","CT",,"MOHAWK","3 PINE CONE CT"
"-120.650427039732","39.7928238593713","129070016000","0","5",,,"PINE CONE","CT",,"MOHAWK","5 PINE CONE CT"
"-120.650361085474","39.7925698736336","129070020000","0","7",,,"PINE CONE","CT",,"MOHAWK","7 PINE CONE CT"
"-120.651275687843","39.7938391560866","129070023000","0","31",,,"PINE CONE","CT",,"MOHAWK","31 PINE CONE CT"
"-120.65093927864","39.7935802744861","129070024000","0","33",,,"PINE CONE","CT",,"MOHAWK","33 PINE CONE CT"
"-120.650286950698","39.7922502723784","129070026000","0","9",,,"PINE CONE","CT",,"MOHAWK","9 PINE CONE CT"
"-120.747768383354","39.9059331178243","009250030000","0","2203",,,"PINE CONE","LN",,"GREENHORN RANCH","2203 PINE CONE LN"
"-120.747512662385","39.9061236867195","009250031000","0","2209",,,"PINE CONE","LN",,"GREENHORN RANCH","2209 PINE CONE LN"
"-120.747168235428","39.9060812992103","009250032000","0","2215",,,"PINE CONE","LN",,"GREENHORN RANCH","2215 PINE CONE LN"
"-120.747051328289","39.9058297619279","009250033000","0","2218",,,"PINE CONE","LN",,"GREENHORN RANCH","2218 PINE CONE LN"
"-120.747107728115","39.905580368317","009250034000","0","2212",,,"PINE CONE","LN",,"GREENHORN RANCH","2212 PINE CONE LN"
"-120.747436805885","39.9054906384095","009250035000","0","2206",,,"PINE CONE","LN",,"GREENHORN RANCH","2206 PINE CONE LN"
"-120.747690097409","39.905439996163","009250036000","0","2200",,,"PINE CONE","LN",,"GREENHORN RANCH","2200 PINE CONE LN"
"-120.747921613873","39.90532988162","009250037000","0","2194",,,"PINE CONE","LN",,"GREENHORN RANCH","2194 PINE CONE LN"
"-120.748150981876","39.9052350477351","009250038000","0","2188",,,"PINE CONE","LN",,"GREENHORN RANCH","2188 PINE CONE LN"
"-120.748364854657","39.9051018584841","009250039000","0","2182",,,"PINE CONE","LN",,"GREENHORN RANCH","2182 PINE CONE LN"
"-120.74860392317","39.9050624147245","009250040000","0","2176",,,"PINE CONE","LN",,"GREENHORN RANCH","2176 PINE CONE LN"
"-120.749028279952","39.9051901529623","009250041000","1","2170",,,"PINE CONE","LN",,"GREENHORN RANCH","2170 PINE CONE LN"
"-120.748499608119","39.9056883985151","009250043000","2","2195",,,"PINE CONE","LN",,"GREENHORN RANCH","2195 PINE CONE LN"
"-120.748499608119","39.9056883985151","009250043000","3","2175",,,"PINE CONE","LN",,"GREENHORN RANCH","2175 PINE CONE LN"
"-120.6524833898","39.7933804236909","129070032000","0","25",,,"PINE CONE","CT",,"MOHAWK","25 PINE CONE CT"
"-120.652232616995","39.7932977897827","129070033000","0","23",,,"PINE CONE","CT",,"MOHAWK","23 PINE CONE CT"
"-120.532166292434","39.7883498659074","131060010000","0","195",,,"PINE KNOLL","CT",,"DELLEKER","195 PINE KNOLL CT"
"-120.531694922078","39.7889934838691","131060011000","0","173",,,"PINE KNOLL","CT",,"DELLEKER","173 PINE KNOLL CT"
"-120.532847030228","39.7895065984897","131060012000","0","122",,,"PINE KNOLL","CT",,"DELLEKER","122 PINE KNOLL CT"
"-120.531806731021","39.7898087599665","131060013000","0","121",,,"PINE KNOLL","CT",,"DELLEKER","121 PINE KNOLL CT"
"-120.531467922795","39.790484318342","131060014000","0","75",,,"PINE KNOLL","CT",,"DELLEKER","75 PINE KNOLL CT"
"-120.532577637183","39.7910427792926","131060015000","0","33",,,"PINE KNOLL","CT",,"DELLEKER","33 PINE KNOLL CT"
"-121.139739811176","40.278765590011","103440035000","0","44",,,"PINE NEEDLE","LN",,"LAKE ALMANOR PENINSULA","44 PINE NEEDLE LN"
"-121.13965505213","40.2784617078867","103440036000","0","22",,,"PINE NEEDLE","LN",,"LAKE ALMANOR PENINSULA","22 PINE NEEDLE LN"
"-121.139679851388","40.2781776619417","103440037000","0","2",,,"PINE NEEDLE","LN",,"LAKE ALMANOR PENINSULA","2 PINE NEEDLE LN"
"-120.887684471917","39.9582878671107","117220002000","0","6",,,"PINE OAK","LN",,"AMERICAN VALLEY","6 PINE OAK LN"
"-120.886583697614","39.9572767545946","117220003000","0","2",,,"PINE OAK","LN",,"AMERICAN VALLEY","2 PINE OAK LN"
"-120.88861221766","39.9581551934427","117220005000","0","120",,,"PINE OAK","LN",,"AMERICAN VALLEY","120 PINE OAK LN"
"-120.889365395735","39.9588947148292","117220006000","0","180",,,"PINE OAK","LN",,"AMERICAN VALLEY","180 PINE OAK LN"
"-120.890615987796","39.9595929562252","117220007000","0","270",,,"PINE OAK","LN",,"AMERICAN VALLEY","270 PINE OAK LN"
"-120.888736030439","39.9571706526711","117091008000","1","75",,,"PINE OAK","LN",,"AMERICAN VALLEY","75 PINE OAK LN"
"-120.887328472263","39.9570100961951","117092001000","0","10",,,"PINE OAK","LN",,"AMERICAN VALLEY","10 PINE OAK LN"
"-120.887956903419","39.9572569396657","117092002000","0","50",,,"PINE OAK","LN",,"AMERICAN VALLEY","50 PINE OAK LN"
"-120.888079668689","39.9578449565648","117092003000","0","90",,,"PINE OAK","LN",,"AMERICAN VALLEY","90 PINE OAK LN"
"-120.889309240011","39.9577901969551","117091001000","1","125",,,"PINE OAK","LN",,"AMERICAN VALLEY","125 PINE OAK LN"
"-120.889087232795","39.9575706191041","117091002000","1","105",,,"PINE OAK","LN",,"AMERICAN VALLEY","105 PINE OAK LN"
"-120.65461924732","39.7854985090513","129123007000","0","6",,,"PINE TREE","CT",,"MOHAWK","6 PINE TREE CT"
"-120.654686309697","39.7852012369254","129123008000","0","5",,,"PINE TREE","CT",,"MOHAWK","5 PINE TREE CT"
"-120.654597451945","39.7849199165318","129123009000","0","4",,,"PINE TREE","CT",,"MOHAWK","4 PINE TREE CT"
"-120.653867934206","39.7855773310601","129123012000","0","1",,,"PINE TREE","CT",,"MOHAWK","1 PINE TREE CT"
"-120.653721085531","39.7850852817914","129123024000","0","2",,,"PINE TREE","CT",,"MOHAWK","2 PINE TREE CT"
"-120.653721085531","39.7850852817914","129123024000","1","3",,,"PINE TREE","CT",,"MOHAWK","3 PINE TREE CT"
"-120.966105142043","40.1616809017557","110241006000","0","1804",,,"PINEBROOK","WAY",,"GREENVILLE","1804 PINEBROOK WAY"
"-120.966167100282","40.1614009092752","110241007000","0","1784",,,"PINEBROOK","WAY",,"GREENVILLE","1784 PINEBROOK WAY"
"-120.965155329183","40.161419747077","110242001000","0","1785",,,"PINEBROOK","WAY",,"GREENVILLE","1785 PINEBROOK WAY"
"-120.966133841872","40.1611269991302","110251001000","0","1764",,,"PINEBROOK","WAY",,"GREENVILLE","1764 PINEBROOK WAY"
"-120.966100577958","40.1608531591792","110251002000","0","1744",,,"PINEBROOK","WAY",,"GREENVILLE","1744 PINEBROOK WAY"
"-120.966067301334","40.1605793236069","110251003000","0","1724",,,"PINEBROOK","WAY",,"GREENVILLE","1724 PINEBROOK WAY"
"-120.966033500493","40.1603034107895","110251004000","0","1704",,,"PINEBROOK","WAY",,"GREENVILLE","1704 PINEBROOK WAY"
"-120.966000055608","40.1600268121567","110251005000","0","1684",,,"PINEBROOK","WAY",,"GREENVILLE","1684 PINEBROOK WAY"
"-120.965965828227","40.1597344767699","110251006000","0","1664",,,"PINEBROOK","WAY",,"GREENVILLE","1664 PINEBROOK WAY"
"-120.964478640648","40.1597248181552","110252001000","0","1665",,,"PINEBROOK","WAY",,"GREENVILLE","1665 PINEBROOK WAY"
"-120.964587266901","40.1600140826538","110252002000","0","1685",,,"PINEBROOK","WAY",,"GREENVILLE","1685 PINEBROOK WAY"
"-120.964933610238","40.1608431601495","110252005000","1","1745",,,"PINEBROOK","WAY",,"GREENVILLE","1745 PINEBROOK WAY"
"-120.96504908318","40.161117855421","110252006000","1","1765",,,"PINEBROOK","WAY",,"GREENVILLE","1765 PINEBROOK WAY"
"-120.965069946175","40.160430581563","110252007000","0","1705",,,"PINEBROOK","WAY",,"GREENVILLE","1705 PINEBROOK WAY"
"-120.965069946175","40.160430581563","110252007000","1","1725",,,"PINEBROOK","WAY",,"GREENVILLE","1725 PINEBROOK WAY"
"-120.996755092493","39.6867577589525","003071001000","1","2795",,,"PINECREST","CT",,"LA PORTE","2795 PINECREST CT"
"-120.996899775416","39.6869617907434","003071002000","0","2805",,,"PINECREST","CT",,"LA PORTE","2805 PINECREST CT"
"-120.996855482333","39.687244974664","003071003000","0","2815",,,"PINECREST","CT",,"LA PORTE","2815 PINECREST CT"
"-120.995981104545","39.6870733999985","003071009000","0","2800",,,"PINECREST","CT",,"LA PORTE","2800 PINECREST CT"
"-120.494780152578","39.8748131847155","025240077000","0","20",,,"PINEHAVEN","LN",,"LAKE DAVIS","20 PINEHAVEN LN"
"-120.493298710094","39.8734215838231","025240080000","0","142",,,"PINEHAVEN","LN",,"LAKE DAVIS","142 PINEHAVEN LN"
"-120.493222513186","39.872534132461","025240081000","0","200",,,"PINEHAVEN","LN",,"LAKE DAVIS","200 PINEHAVEN LN"
"-120.491761857279","39.8726341655694","025240082000","0","228",,,"PINEHAVEN","LN",,"LAKE DAVIS","228 PINEHAVEN LN"
"-120.490413438353","39.872502851593","025240083000","0","286",,,"PINEHAVEN","LN",,"LAKE DAVIS","286 PINEHAVEN LN"
"-120.494458196305","39.8739766848263","025240090000","0","86",,,"PINEHAVEN","LN",,"LAKE DAVIS","86 PINEHAVEN LN"
"-120.494458196305","39.8739766848263","025240090000","1","58",,,"PINEHAVEN","LN",,"LAKE DAVIS","58 PINEHAVEN LN"
"-120.493387758345","39.8748534157866","025240096000","0","23",,,"PINEHAVEN","LN",,"LAKE DAVIS","23 PINEHAVEN LN"
"-120.493339135987","39.8743645270499","025240097000","0","63",,,"PINEHAVEN","LN",,"LAKE DAVIS","63 PINEHAVEN LN"
"-120.492522113158","39.8741938953828","025240098000","0","127",,,"PINEHAVEN","LN",,"LAKE DAVIS","127 PINEHAVEN LN"
"-120.490200081624","39.8732510651212","025240099000","0","195",,,"PINEHAVEN","LN",,"LAKE DAVIS","195 PINEHAVEN LN"
"-121.064126184286","39.9425790622872","113070039000","0","578",,,"PINELEAF","DR",,"MEADOW VALLEY","578 PINELEAF DR"
"-121.057344766861","39.9439502933308","113081023000","0","124",,,"PINELEAF","DR",,"MEADOW VALLEY","124 PINELEAF DR"
"-121.058089074383","39.9435861890783","113081024000","0","162",,,"PINELEAF","DR",,"MEADOW VALLEY","162 PINELEAF DR"
"-121.058421628061","39.9431829860222","113081025000","0","196",,,"PINELEAF","DR",,"MEADOW VALLEY","196 PINELEAF DR"
"-121.058815642084","39.9428053314727","113081026000","0","230",,,"PINELEAF","DR",,"MEADOW VALLEY","230 PINELEAF DR"
"-121.059222514986","39.9424552558379","113081027000","0","262",,,"PINELEAF","DR",,"MEADOW VALLEY","262 PINELEAF DR"
"-121.059601654137","39.9420725589886","113081028000","0","294",,,"PINELEAF","DR",,"MEADOW VALLEY","294 PINELEAF DR"
"-121.058379166645","39.9419372342648","113081029000","0","263",,,"PINELEAF","DR",,"MEADOW VALLEY","263 PINELEAF DR"
"-121.058005363912","39.9423072024871","113081030000","0","231",,,"PINELEAF","DR",,"MEADOW VALLEY","231 PINELEAF DR"
"-121.057681704407","39.9426214199053","113081031000","0","199",,,"PINELEAF","DR",,"MEADOW VALLEY","199 PINELEAF DR"
"-121.057310808187","39.942907968551","113081032000","0","177",,,"PINELEAF","DR",,"MEADOW VALLEY","177 PINELEAF DR"
